"date","date_frac","m.y","country","code","cases"
2014-11-01,2014.83232441605,"Nov.14","Ecuador","ECU",0
2014-12-01,2014.91446169395,"Dec.14","Ecuador","ECU",3
2015-01-01,2015,"Jan.15","Ecuador","ECU",0
2015-02-01,2015.08487518716,"Feb.15","Ecuador","ECU",63
2015-03-01,2015.16153664654,"Mar.15","Ecuador","ECU",147
2015-04-01,2015.2464118337,"Apr.15","Ecuador","ECU",3693
2015-05-01,2015.3285491116,"May.15","Ecuador","ECU",0
2015-06-01,2015.41342429876,"Jun.15","Ecuador","ECU",3848
2015-07-01,2015.49556157666,"Jul.15","Ecuador","ECU",14041
2015-08-01,2015.58043676383,"Aug.15","Ecuador","ECU",1823
2015-09-01,2015.66531195099,"Sep.15","Ecuador","ECU",668
2015-10-01,2015.74744922889,"Oct.15","Ecuador","ECU",368
2015-11-01,2015.83232441605,"Nov.15","Ecuador","ECU",199
2015-12-01,2015.91446169395,"Dec.15","Ecuador","ECU",4157
2016-01-01,2016,"Jan.16","Ecuador","ECU",281
2016-02-01,2016.08487518716,"Feb.16","Ecuador","ECU",242
2016-03-01,2016.1642745558,"Mar.16","Ecuador","ECU",186
2016-04-01,2016.24914974296,"Apr.16","Ecuador","ECU",0
2016-05-01,2016.33128702086,"May.16","Ecuador","ECU",486
2016-11-01,2016.83506232531,"Nov.16","Ecuador","ECU",0
2017-02-01,2017.08487518716,"Feb.17","Ecuador","ECU",9
2017-03-01,2017.16153664654,"Mar.17","Ecuador","ECU",20
2017-04-01,2017.2464118337,"Apr.17","Ecuador","ECU",37
2017-05-01,2017.3285491116,"May.17","Ecuador","ECU",19
2017-06-01,2017.41342429876,"Jun.17","Ecuador","ECU",70
2017-08-01,2017.58043676383,"Aug.17","Ecuador","ECU",0
2017-09-01,2017.66531195099,"Sep.17","Ecuador","ECU",30
2017-10-01,2017.74744922889,"Oct.17","Ecuador","ECU",5
2017-11-01,2017.83232441605,"Nov.17","Ecuador","ECU",2
2017-12-01,2017.91446169395,"Dec.17","Ecuador","ECU",4
2013-12-01,2013.91446169395,"Dec.13","El Salvador","SLV",0
2014-01-01,2014,"Jan.14","El Salvador","SLV",0
2014-02-01,2014.08487518716,"Feb.14","El Salvador","SLV",0
2014-03-01,2014.16153664654,"Mar.14","El Salvador","SLV",0
2014-04-01,2014.2464118337,"Apr.14","El Salvador","SLV",0
2014-05-01,2014.3285491116,"May.14","El Salvador","SLV",4
2014-06-01,2014.41342429876,"Jun.14","El Salvador","SLV",240
2014-07-01,2014.49556157666,"Jul.14","El Salvador","SLV",0
2014-08-01,2014.58043676383,"Aug.14","El Salvador","SLV",0
2014-09-01,2014.66531195099,"Sep.14","El Salvador","SLV",90
2014-10-01,2014.74744922889,"Oct.14","El Salvador","SLV",0
2014-11-01,2014.83232441605,"Nov.14","El Salvador","SLV",543
2014-12-01,2014.91446169395,"Dec.14","El Salvador","SLV",0
2015-01-01,2015,"Jan.15","El Salvador","SLV",6
2015-02-01,2015.08487518716,"Feb.15","El Salvador","SLV",0
2015-03-01,2015.16153664654,"Mar.15","El Salvador","SLV",1320
2015-04-01,2015.2464118337,"Apr.15","El Salvador","SLV",1474
2015-05-01,2015.3285491116,"May.15","El Salvador","SLV",0
2015-06-01,2015.41342429876,"Jun.15","El Salvador","SLV",4583
2015-07-01,2015.49556157666,"Jul.15","El Salvador","SLV",9742
2015-08-01,2015.58043676383,"Aug.15","El Salvador","SLV",10349
2015-09-01,2015.66531195099,"Sep.15","El Salvador","SLV",5548
2015-10-01,2015.74744922889,"Oct.15","El Salvador","SLV",0
2015-11-01,2015.83232441605,"Nov.15","El Salvador","SLV",0
2015-12-01,2015.91446169395,"Dec.15","El Salvador","SLV",0
2016-01-01,2016,"Jan.16","El Salvador","SLV",2414
2016-02-01,2016.08487518716,"Feb.16","El Salvador","SLV",3236
2016-03-01,2016.1642745558,"Mar.16","El Salvador","SLV",685
2016-04-01,2016.24914974296,"Apr.16","El Salvador","SLV",562
2016-05-01,2016.33128702086,"May.16","El Salvador","SLV",278
2016-06-01,2016.41616220803,"Jun.16","El Salvador","SLV",354
2016-07-01,2016.49829948593,"Jul.16","El Salvador","SLV",236
2016-08-01,2016.58317467309,"Aug.16","El Salvador","SLV",215
2016-09-01,2016.66804986025,"Sep.16","El Salvador","SLV",177
2016-11-01,2016.83506232531,"Nov.16","El Salvador","SLV",90
2016-12-01,2016.91719960321,"Dec.16","El Salvador","SLV",121
2017-01-01,2017,"Jan.17","El Salvador","SLV",26
2017-02-01,2017.08487518716,"Feb.17","El Salvador","SLV",33
2017-03-01,2017.16153664654,"Mar.17","El Salvador","SLV",106
2017-04-01,2017.2464118337,"Apr.17","El Salvador","SLV",45
2017-05-01,2017.3285491116,"May.17","El Salvador","SLV",39
2017-06-01,2017.41342429876,"Jun.17","El Salvador","SLV",85
2017-07-01,2017.49556157666,"Jul.17","El Salvador","SLV",48
2017-08-01,2017.58043676383,"Aug.17","El Salvador","SLV",30
2017-09-01,2017.66531195099,"Sep.17","El Salvador","SLV",57
2017-10-01,2017.74744922889,"Oct.17","El Salvador","SLV",48
2017-11-01,2017.83232441605,"Nov.17","El Salvador","SLV",31
2017-12-01,2017.91446169395,"Dec.17","El Salvador","SLV",33
2013-12-01,2013.91446169395,"Dec.13","French Guyana","GUF",0
2014-01-01,2014,"Jan.14","French Guyana","GUF",113
2014-02-01,2014.08487518716,"Feb.14","French Guyana","GUF",357
2014-03-01,2014.16153664654,"Mar.14","French Guyana","GUF",3066
2014-04-01,2014.2464118337,"Apr.14","French Guyana","GUF",5789
2014-05-01,2014.3285491116,"May.14","French Guyana","GUF",15097
2014-06-01,2014.41342429876,"Jun.14","French Guyana","GUF",17303
2014-07-01,2014.49556157666,"Jul.14","French Guyana","GUF",29340
2014-08-01,2014.58043676383,"Aug.14","French Guyana","GUF",5660
2014-09-01,2014.66531195099,"Sep.14","French Guyana","GUF",1822
2014-10-01,2014.74744922889,"Oct.14","French Guyana","GUF",2250
2014-11-01,2014.83232441605,"Nov.14","French Guyana","GUF",592
2014-12-01,2014.91446169395,"Dec.14","French Guyana","GUF",238
2015-01-01,2015,"Jan.15","French Guyana","GUF",0
2015-02-01,2015.08487518716,"Feb.15","French Guyana","GUF",0
2015-03-01,2015.16153664654,"Mar.15","French Guyana","GUF",1396
2015-04-01,2015.2464118337,"Apr.15","French Guyana","GUF",692
2015-05-01,2015.3285491116,"May.15","French Guyana","GUF",0
2015-06-01,2015.41342429876,"Jun.15","French Guyana","GUF",110
2015-07-01,2015.49556157666,"Jul.15","French Guyana","GUF",550
2015-08-01,2015.58043676383,"Aug.15","French Guyana","GUF",70
2015-09-01,2015.66531195099,"Sep.15","French Guyana","GUF",310
2015-10-01,2015.74744922889,"Oct.15","French Guyana","GUF",130
2015-11-01,2015.83232441605,"Nov.15","French Guyana","GUF",73
2015-12-01,2015.91446169395,"Dec.15","French Guyana","GUF",0
2016-01-01,2016,"Jan.16","French Guyana","GUF",0
2016-02-01,2016.08487518716,"Feb.16","French Guyana","GUF",0
2016-03-01,2016.1642745558,"Mar.16","French Guyana","GUF",0
2016-04-01,2016.24914974296,"Apr.16","French Guyana","GUF",500
2016-05-01,2016.33128702086,"May.16","French Guyana","GUF",0
2016-06-01,2016.41616220803,"Jun.16","French Guyana","GUF",323
2016-07-01,2016.49829948593,"Jul.16","French Guyana","GUF",0
2016-08-01,2016.58317467309,"Aug.16","French Guyana","GUF",0
2016-09-01,2016.66804986025,"Sep.16","French Guyana","GUF",0
2016-10-01,2016.75018713815,"Oct.16","French Guyana","GUF",0
2016-11-01,2016.83506232531,"Nov.16","French Guyana","GUF",0
2016-12-01,2016.91719960321,"Dec.16","French Guyana","GUF",0
2017-05-01,2017.3285491116,"May.17","French Guyana","GUF",84
2017-06-01,2017.41342429876,"Jun.17","French Guyana","GUF",0
2017-07-01,2017.49556157666,"Jul.17","French Guyana","GUF",0
2017-08-01,2017.58043676383,"Aug.17","French Guyana","GUF",0
2017-09-01,2017.66531195099,"Sep.17","French Guyana","GUF",211
2017-10-01,2017.74744922889,"Oct.17","French Guyana","GUF",0
2017-11-01,2017.83232441605,"Nov.17","French Guyana","GUF",0
2017-12-01,2017.91446169395,"Dec.17","French Guyana","GUF",0
2013-12-01,2013.91446169395,"Dec.13","Grenada","GRD",0
2014-01-01,2014,"Jan.14","Grenada","GRD",0
2014-02-01,2014.08487518716,"Feb.14","Grenada","GRD",10
2014-03-01,2014.16153664654,"Mar.14","Grenada","GRD",15
2014-04-01,2014.2464118337,"Apr.14","Grenada","GRD",18
2014-05-01,2014.3285491116,"May.14","Grenada","GRD",157
2014-06-01,2014.41342429876,"Jun.14","Grenada","GRD",104
2014-07-01,2014.49556157666,"Jul.14","Grenada","GRD",979
2014-08-01,2014.58043676383,"Aug.14","Grenada","GRD",923
2014-09-01,2014.66531195099,"Sep.14","Grenada","GRD",3962
2014-10-01,2014.74744922889,"Oct.14","Grenada","GRD",3495
2014-11-01,2014.83232441605,"Nov.14","Grenada","GRD",3529
2014-12-01,2014.91446169395,"Dec.14","Grenada","GRD",878
2015-01-01,2015,"Jan.15","Grenada","GRD",2209
2015-02-01,2015.08487518716,"Feb.15","Grenada","GRD",2869
2015-03-01,2015.16153664654,"Mar.15","Grenada","GRD",0
2015-04-01,2015.2464118337,"Apr.15","Grenada","GRD",0
2015-05-01,2015.3285491116,"May.15","Grenada","GRD",0
2015-06-01,2015.41342429876,"Jun.15","Grenada","GRD",0
2015-07-01,2015.49556157666,"Jul.15","Grenada","GRD",0
2015-08-01,2015.58043676383,"Aug.15","Grenada","GRD",0
2015-09-01,2015.66531195099,"Sep.15","Grenada","GRD",0
2015-10-01,2015.74744922889,"Oct.15","Grenada","GRD",0
2015-11-01,2015.83232441605,"Nov.15","Grenada","GRD",0
2015-12-01,2015.91446169395,"Dec.15","Grenada","GRD",0
2016-01-01,2016,"Jan.16","Grenada","GRD",0
2016-02-01,2016.08487518716,"Feb.16","Grenada","GRD",0
2016-03-01,2016.1642745558,"Mar.16","Grenada","GRD",0
2016-04-01,2016.24914974296,"Apr.16","Grenada","GRD",0
2016-05-01,2016.33128702086,"May.16","Grenada","GRD",103
2016-06-01,2016.41616220803,"Jun.16","Grenada","GRD",0
2016-07-01,2016.49829948593,"Jul.16","Grenada","GRD",0
2016-08-01,2016.58317467309,"Aug.16","Grenada","GRD",0
2016-09-01,2016.66804986025,"Sep.16","Grenada","GRD",0
2016-10-01,2016.75018713815,"Oct.16","Grenada","GRD",0
2016-11-01,2016.83506232531,"Nov.16","Grenada","GRD",0
2016-12-01,2016.91719960321,"Dec.16","Grenada","GRD",0
2013-12-01,2013.91446169395,"Dec.13","Guadeloupe","GLP",3
2014-01-01,2014,"Jan.14","Guadeloupe","GLP",0
2014-02-01,2014.08487518716,"Feb.14","Guadeloupe","GLP",0
2014-03-01,2014.16153664654,"Mar.14","Guadeloupe","GLP",0
2014-04-01,2014.2464118337,"Apr.14","Guadeloupe","GLP",0
2014-05-01,2014.3285491116,"May.14","Guadeloupe","GLP",0
2014-06-01,2014.41342429876,"Jun.14","Guadeloupe","GLP",1520
2014-07-01,2014.49556157666,"Jul.14","Guadeloupe","GLP",833
2014-08-01,2014.58043676383,"Aug.14","Guadeloupe","GLP",5679
2014-09-01,2014.66531195099,"Sep.14","Guadeloupe","GLP",8411
2014-10-01,2014.74744922889,"Oct.14","Guadeloupe","GLP",0
2014-11-01,2014.83232441605,"Nov.14","Guadeloupe","GLP",118940
2014-12-01,2014.91446169395,"Dec.14","Guadeloupe","GLP",0
2015-01-01,2015,"Jan.15","Guadeloupe","GLP",2272
2015-02-01,2015.08487518716,"Feb.15","Guadeloupe","GLP",5517
2015-03-01,2015.16153664654,"Mar.15","Guadeloupe","GLP",150
2015-04-01,2015.2464118337,"Apr.15","Guadeloupe","GLP",0
2015-05-01,2015.3285491116,"May.15","Guadeloupe","GLP",0
2015-06-01,2015.41342429876,"Jun.15","Guadeloupe","GLP",0
2015-07-01,2015.49556157666,"Jul.15","Guadeloupe","GLP",0
2015-08-01,2015.58043676383,"Aug.15","Guadeloupe","GLP",0
2015-09-01,2015.66531195099,"Sep.15","Guadeloupe","GLP",0
2015-10-01,2015.74744922889,"Oct.15","Guadeloupe","GLP",0
2015-11-01,2015.83232441605,"Nov.15","Guadeloupe","GLP",7
2015-12-01,2015.91446169395,"Dec.15","Guadeloupe","GLP",0
2016-01-01,2016,"Jan.16","Guadeloupe","GLP",0
2016-02-01,2016.08487518716,"Feb.16","Guadeloupe","GLP",0
2016-03-01,2016.1642745558,"Mar.16","Guadeloupe","GLP",0
2016-04-01,2016.24914974296,"Apr.16","Guadeloupe","GLP",34
2016-05-01,2016.33128702086,"May.16","Guadeloupe","GLP",0
2016-06-01,2016.41616220803,"Jun.16","Guadeloupe","GLP",0
2016-07-01,2016.49829948593,"Jul.16","Guadeloupe","GLP",0
2016-08-01,2016.58317467309,"Aug.16","Guadeloupe","GLP",0
2016-09-01,2016.66804986025,"Sep.16","Guadeloupe","GLP",0
2016-10-01,2016.75018713815,"Oct.16","Guadeloupe","GLP",0
2016-11-01,2016.83506232531,"Nov.16","Guadeloupe","GLP",0
2016-12-01,2016.91719960321,"Dec.16","Guadeloupe","GLP",0
2017-05-01,2017.3285491116,"May.17","Guadeloupe","GLP",5
2017-06-01,2017.41342429876,"Jun.17","Guadeloupe","GLP",4
2017-08-01,2017.58043676383,"Aug.17","Guadeloupe","GLP",2
2017-09-01,2017.66531195099,"Sep.17","Guadeloupe","GLP",0
2017-10-01,2017.74744922889,"Oct.17","Guadeloupe","GLP",0
2017-11-01,2017.83232441605,"Nov.17","Guadeloupe","GLP",0
2017-12-01,2017.91446169395,"Dec.17","Guadeloupe","GLP",45
2013-12-01,2013.91446169395,"Dec.13","Guatemala","GTM",0
2014-01-01,2014,"Jan.14","Guatemala","GTM",0
2014-02-01,2014.08487518716,"Feb.14","Guatemala","GTM",0
2014-03-01,2014.16153664654,"Mar.14","Guatemala","GTM",0
2014-04-01,2014.2464118337,"Apr.14","Guatemala","GTM",0
2014-05-01,2014.3285491116,"May.14","Guatemala","GTM",0
2014-06-01,2014.41342429876,"Jun.14","Guatemala","GTM",5
2014-07-01,2014.49556157666,"Jul.14","Guatemala","GTM",0
2014-08-01,2014.58043676383,"Aug.14","Guatemala","GTM",0
2014-09-01,2014.66531195099,"Sep.14","Guatemala","GTM",0
2014-10-01,2014.74744922889,"Oct.14","Guatemala","GTM",2847
2014-11-01,2014.83232441605,"Nov.14","Guatemala","GTM",0
2014-12-01,2014.91446169395,"Dec.14","Guatemala","GTM",244
2015-01-01,2015,"Jan.15","Guatemala","GTM",0
2015-02-01,2015.08487518716,"Feb.15","Guatemala","GTM",0
2015-03-01,2015.16153664654,"Mar.15","Guatemala","GTM",0
2015-04-01,2015.2464118337,"Apr.15","Guatemala","GTM",4337
2015-05-01,2015.3285491116,"May.15","Guatemala","GTM",0
2015-06-01,2015.41342429876,"Jun.15","Guatemala","GTM",2652
2015-07-01,2015.49556157666,"Jul.15","Guatemala","GTM",0
2015-08-01,2015.58043676383,"Aug.15","Guatemala","GTM",0
2015-09-01,2015.66531195099,"Sep.15","Guatemala","GTM",0
2015-10-01,2015.74744922889,"Oct.15","Guatemala","GTM",0
2015-11-01,2015.83232441605,"Nov.15","Guatemala","GTM",0
2015-12-01,2015.91446169395,"Dec.15","Guatemala","GTM",21893
2016-01-01,2016,"Jan.16","Guatemala","GTM",2982
2016-02-01,2016.08487518716,"Feb.16","Guatemala","GTM",737
2016-03-01,2016.1642745558,"Mar.16","Guatemala","GTM",0
2016-04-01,2016.24914974296,"Apr.16","Guatemala","GTM",813
2016-05-01,2016.33128702086,"May.16","Guatemala","GTM",198
2016-06-01,2016.41616220803,"Jun.16","Guatemala","GTM",197
2016-07-01,2016.49829948593,"Jul.16","Guatemala","GTM",699
2016-08-01,2016.58317467309,"Aug.16","Guatemala","GTM",202
2016-09-01,2016.66804986025,"Sep.16","Guatemala","GTM",1485
2016-11-01,2016.83506232531,"Nov.16","Guatemala","GTM",705
2016-12-01,2016.91719960321,"Dec.16","Guatemala","GTM",266
2017-04-01,2017.2464118337,"Apr.17","Guatemala","GTM",40
2017-05-01,2017.3285491116,"May.17","Guatemala","GTM",0
2017-06-01,2017.41342429876,"Jun.17","Guatemala","GTM",77
2017-08-01,2017.58043676383,"Aug.17","Guatemala","GTM",16
2017-09-01,2017.66531195099,"Sep.17","Guatemala","GTM",76
2017-10-01,2017.74744922889,"Oct.17","Guatemala","GTM",29
2017-11-01,2017.83232441605,"Nov.17","Guatemala","GTM",12
2017-12-01,2017.91446169395,"Dec.17","Guatemala","GTM",16
2013-12-01,2013.91446169395,"Dec.13","Guyana","GUY",0
2014-01-01,2014,"Jan.14","Guyana","GUY",0
2014-02-01,2014.08487518716,"Feb.14","Guyana","GUY",0
2014-03-01,2014.16153664654,"Mar.14","Guyana","GUY",0
2014-04-01,2014.2464118337,"Apr.14","Guyana","GUY",0
2014-05-01,2014.3285491116,"May.14","Guyana","GUY",0
2014-06-01,2014.41342429876,"Jun.14","Guyana","GUY",0
2014-07-01,2014.49556157666,"Jul.14","Guyana","GUY",0
2014-08-01,2014.58043676383,"Aug.14","Guyana","GUY",0
2014-09-01,2014.66531195099,"Sep.14","Guyana","GUY",8
2014-10-01,2014.74744922889,"Oct.14","Guyana","GUY",465
2014-11-01,2014.83232441605,"Nov.14","Guyana","GUY",155
2014-12-01,2014.91446169395,"Dec.14","Guyana","GUY",21429
2015-01-01,2015,"Jan.15","Guyana","GUY",5484
2015-02-01,2015.08487518716,"Feb.15","Guyana","GUY",0
2015-03-01,2015.16153664654,"Mar.15","Guyana","GUY",0
2015-04-01,2015.2464118337,"Apr.15","Guyana","GUY",0
2015-05-01,2015.3285491116,"May.15","Guyana","GUY",0
2015-06-01,2015.41342429876,"Jun.15","Guyana","GUY",0
2015-07-01,2015.49556157666,"Jul.15","Guyana","GUY",0
2015-08-01,2015.58043676383,"Aug.15","Guyana","GUY",0
2015-09-01,2015.66531195099,"Sep.15","Guyana","GUY",0
2015-10-01,2015.74744922889,"Oct.15","Guyana","GUY",0
2015-11-01,2015.83232441605,"Nov.15","Guyana","GUY",0
2015-12-01,2015.91446169395,"Dec.15","Guyana","GUY",0
2016-01-01,2016,"Jan.16","Guyana","GUY",0
2016-02-01,2016.08487518716,"Feb.16","Guyana","GUY",0
2016-03-01,2016.1642745558,"Mar.16","Guyana","GUY",0
2016-04-01,2016.24914974296,"Apr.16","Guyana","GUY",149
2016-05-01,2016.33128702086,"May.16","Guyana","GUY",0
2016-06-01,2016.41616220803,"Jun.16","Guyana","GUY",0
2016-07-01,2016.49829948593,"Jul.16","Guyana","GUY",0
2016-08-01,2016.58317467309,"Aug.16","Guyana","GUY",0
2016-09-01,2016.66804986025,"Sep.16","Guyana","GUY",0
2016-10-01,2016.75018713815,"Oct.16","Guyana","GUY",0
2016-11-01,2016.83506232531,"Nov.16","Guyana","GUY",0
2016-12-01,2016.91719960321,"Dec.16","Guyana","GUY",0
2013-12-01,2013.91446169395,"Dec.13","Haiti","HTI",0
2014-01-01,2014,"Jan.14","Haiti","HTI",0
2014-02-01,2014.08487518716,"Feb.14","Haiti","HTI",0
2014-03-01,2014.16153664654,"Mar.14","Haiti","HTI",0
2014-04-01,2014.2464118337,"Apr.14","Haiti","HTI",0
2014-05-01,2014.3285491116,"May.14","Haiti","HTI",6318
2014-06-01,2014.41342429876,"Jun.14","Haiti","HTI",45526
2014-07-01,2014.49556157666,"Jul.14","Haiti","HTI",12865
2014-08-01,2014.58043676383,"Aug.14","Haiti","HTI",0
2014-09-01,2014.66531195099,"Sep.14","Haiti","HTI",0
2014-10-01,2014.74744922889,"Oct.14","Haiti","HTI",0
2014-11-01,2014.83232441605,"Nov.14","Haiti","HTI",0
2014-12-01,2014.91446169395,"Dec.14","Haiti","HTI",0
2015-01-01,2015,"Jan.15","Haiti","HTI",0
2015-02-01,2015.08487518716,"Feb.15","Haiti","HTI",0
2015-03-01,2015.16153664654,"Mar.15","Haiti","HTI",0
2015-04-01,2015.2464118337,"Apr.15","Haiti","HTI",0
2015-05-01,2015.3285491116,"May.15","Haiti","HTI",0
2015-06-01,2015.41342429876,"Jun.15","Haiti","HTI",0
2015-07-01,2015.49556157666,"Jul.15","Haiti","HTI",0
2015-08-01,2015.58043676383,"Aug.15","Haiti","HTI",0
2015-09-01,2015.66531195099,"Sep.15","Haiti","HTI",0
2015-10-01,2015.74744922889,"Oct.15","Haiti","HTI",0
2015-11-01,2015.83232441605,"Nov.15","Haiti","HTI",0
2015-12-01,2015.91446169395,"Dec.15","Haiti","HTI",0
2016-01-01,2016,"Jan.16","Haiti","HTI",0
2016-02-01,2016.08487518716,"Feb.16","Haiti","HTI",0
2016-03-01,2016.1642745558,"Mar.16","Haiti","HTI",0
2016-04-01,2016.24914974296,"Apr.16","Haiti","HTI",3
2016-05-01,2016.33128702086,"May.16","Haiti","HTI",0
2016-06-01,2016.41616220803,"Jun.16","Haiti","HTI",0
2016-07-01,2016.49829948593,"Jul.16","Haiti","HTI",0
2016-08-01,2016.58317467309,"Aug.16","Haiti","HTI",0
2016-09-01,2016.66804986025,"Sep.16","Haiti","HTI",0
2016-10-01,2016.75018713815,"Oct.16","Haiti","HTI",0
2016-11-01,2016.83506232531,"Nov.16","Haiti","HTI",0
2016-12-01,2016.91719960321,"Dec.16","Haiti","HTI",0
2013-12-01,2013.91446169395,"Dec.13","Honduras","HND",0
2014-01-01,2014,"Jan.14","Honduras","HND",0
2014-02-01,2014.08487518716,"Feb.14","Honduras","HND",0
2014-03-01,2014.16153664654,"Mar.14","Honduras","HND",0
2014-04-01,2014.2464118337,"Apr.14","Honduras","HND",0
2014-05-01,2014.3285491116,"May.14","Honduras","HND",2
2014-06-01,2014.41342429876,"Jun.14","Honduras","HND",14
2014-07-01,2014.49556157666,"Jul.14","Honduras","HND",0
2014-08-01,2014.58043676383,"Aug.14","Honduras","HND",0
2014-09-01,2014.66531195099,"Sep.14","Honduras","HND",60
2014-10-01,2014.74744922889,"Oct.14","Honduras","HND",0
2014-11-01,2014.83232441605,"Nov.14","Honduras","HND",0
2014-12-01,2014.91446169395,"Dec.14","Honduras","HND",0
2015-01-01,2015,"Jan.15","Honduras","HND",5339
2015-02-01,2015.08487518716,"Feb.15","Honduras","HND",0
2015-03-01,2015.16153664654,"Mar.15","Honduras","HND",11265
2015-04-01,2015.2464118337,"Apr.15","Honduras","HND",4729
2015-05-01,2015.3285491116,"May.15","Honduras","HND",0
2015-06-01,2015.41342429876,"Jun.15","Honduras","HND",10999
2015-07-01,2015.49556157666,"Jul.15","Honduras","HND",11618
2015-08-01,2015.58043676383,"Aug.15","Honduras","HND",22673
2015-09-01,2015.66531195099,"Sep.15","Honduras","HND",0
2015-10-01,2015.74744922889,"Oct.15","Honduras","HND",0
2015-11-01,2015.83232441605,"Nov.15","Honduras","HND",10168
2015-12-01,2015.91446169395,"Dec.15","Honduras","HND",0
2016-01-01,2016,"Jan.16","Honduras","HND",3366
2016-02-01,2016.08487518716,"Feb.16","Honduras","HND",3348
2016-03-01,2016.1642745558,"Mar.16","Honduras","HND",3254
2016-04-01,2016.24914974296,"Apr.16","Honduras","HND",1376
2016-05-01,2016.33128702086,"May.16","Honduras","HND",338
2016-06-01,2016.41616220803,"Jun.16","Honduras","HND",2018
2016-07-01,2016.49829948593,"Jul.16","Honduras","HND",3191
2016-08-01,2016.58317467309,"Aug.16","Honduras","HND",801
2016-09-01,2016.66804986025,"Sep.16","Honduras","HND",0
2016-11-01,2016.83506232531,"Nov.16","Honduras","HND",0
2013-12-01,2013.91446169395,"Dec.13","Jamaica","JAM",0
2014-01-01,2014,"Jan.14","Jamaica","JAM",0
2014-02-01,2014.08487518716,"Feb.14","Jamaica","JAM",0
2014-03-01,2014.16153664654,"Mar.14","Jamaica","JAM",0
2014-04-01,2014.2464118337,"Apr.14","Jamaica","JAM",0
2014-05-01,2014.3285491116,"May.14","Jamaica","JAM",0
2014-06-01,2014.41342429876,"Jun.14","Jamaica","JAM",0
2014-07-01,2014.49556157666,"Jul.14","Jamaica","JAM",0
2014-08-01,2014.58043676383,"Aug.14","Jamaica","JAM",0
2014-09-01,2014.66531195099,"Sep.14","Jamaica","JAM",0
2014-10-01,2014.74744922889,"Oct.14","Jamaica","JAM",0
2014-11-01,2014.83232441605,"Nov.14","Jamaica","JAM",1390
2014-12-01,2014.91446169395,"Dec.14","Jamaica","JAM",2691
2015-01-01,2015,"Jan.15","Jamaica","JAM",1266
2015-02-01,2015.08487518716,"Feb.15","Jamaica","JAM",1556
2015-03-01,2015.16153664654,"Mar.15","Jamaica","JAM",0
2015-04-01,2015.2464118337,"Apr.15","Jamaica","JAM",0
2015-05-01,2015.3285491116,"May.15","Jamaica","JAM",50
2015-06-01,2015.41342429876,"Jun.15","Jamaica","JAM",0
2015-07-01,2015.49556157666,"Jul.15","Jamaica","JAM",0
2015-08-01,2015.58043676383,"Aug.15","Jamaica","JAM",0
2015-09-01,2015.66531195099,"Sep.15","Jamaica","JAM",0
2015-10-01,2015.74744922889,"Oct.15","Jamaica","JAM",0
2015-11-01,2015.83232441605,"Nov.15","Jamaica","JAM",0
2015-12-01,2015.91446169395,"Dec.15","Jamaica","JAM",0
2016-01-01,2016,"Jan.16","Jamaica","JAM",0
2016-02-01,2016.08487518716,"Feb.16","Jamaica","JAM",0
2016-03-01,2016.1642745558,"Mar.16","Jamaica","JAM",0
2016-04-01,2016.24914974296,"Apr.16","Jamaica","JAM",0
2016-05-01,2016.33128702086,"May.16","Jamaica","JAM",0
2016-06-01,2016.41616220803,"Jun.16","Jamaica","JAM",205
2016-07-01,2016.49829948593,"Jul.16","Jamaica","JAM",0
2016-08-01,2016.58317467309,"Aug.16","Jamaica","JAM",0
2016-09-01,2016.66804986025,"Sep.16","Jamaica","JAM",0
2016-10-01,2016.75018713815,"Oct.16","Jamaica","JAM",0
2016-11-01,2016.83506232531,"Nov.16","Jamaica","JAM",0
2016-12-01,2016.91719960321,"Dec.16","Jamaica","JAM",0
2017-02-01,2017.08487518716,"Feb.17","Jamaica","JAM",0
2013-12-01,2013.91446169395,"Dec.13","Martinique","MTQ",8
2014-01-01,2014,"Jan.14","Martinique","MTQ",0
2014-02-01,2014.08487518716,"Feb.14","Martinique","MTQ",0
2014-03-01,2014.16153664654,"Mar.14","Martinique","MTQ",0
2014-04-01,2014.2464118337,"Apr.14","Martinique","MTQ",0
2014-05-01,2014.3285491116,"May.14","Martinique","MTQ",0
2014-06-01,2014.41342429876,"Jun.14","Martinique","MTQ",0
2014-07-01,2014.49556157666,"Jul.14","Martinique","MTQ",1
2014-08-01,2014.58043676383,"Aug.14","Martinique","MTQ",0
2014-09-01,2014.66531195099,"Sep.14","Martinique","MTQ",9
2014-10-01,2014.74744922889,"Oct.14","Martinique","MTQ",0
2014-11-01,2014.83232441605,"Nov.14","Martinique","MTQ",12
2014-12-01,2014.91446169395,"Dec.14","Martinique","MTQ",0
2015-01-01,2015,"Jan.15","Martinique","MTQ",0
2015-02-01,2015.08487518716,"Feb.15","Martinique","MTQ",0
2015-03-01,2015.16153664654,"Mar.15","Martinique","MTQ",320
2015-04-01,2015.2464118337,"Apr.15","Martinique","MTQ",0
2015-05-01,2015.3285491116,"May.15","Martinique","MTQ",0
2015-06-01,2015.41342429876,"Jun.15","Martinique","MTQ",0
2015-07-01,2015.49556157666,"Jul.15","Martinique","MTQ",0
2015-08-01,2015.58043676383,"Aug.15","Martinique","MTQ",0
2015-09-01,2015.66531195099,"Sep.15","Martinique","MTQ",0
2015-10-01,2015.74744922889,"Oct.15","Martinique","MTQ",0
