"rID","GID_0","COUNTRY","GID_1","NAME_1","Year","incid...7","incid...8","incid...9","incid...10","incid...11","incid...12","incid...13","incid...14","incid...15","incid...16","incid...17","incid...18","incid...19","incid...20","incid...21","incid...22","incid...23","incid...24","incid...25","incid...26","incid...27","incid...28","incid...29","incid...30","incid...31","incid...32","incid...33","incid...34","incid...35","incid...36","incid...37","incid...38","incid...39","incid...40","incid...41","incid...42","incid...43","incid...44","incid...45","incid...46","incid...47","incid...48","incid...49","incid...50","incid...51","incid...52","incid...53","incid...54","incid...55","incid...56","incid...57","incid...58","incid...59","incid...60","incid...61","incid...62","incid...63","incid...64","incid...65","incid...66","incid...67","incid...68","incid...69","incid...70","incid...71","incid...72","incid...73","incid...74","incid...75","incid...76","incid...77","incid...78","incid...79","incid...80","incid...81","incid...82","incid...83","incid...84","incid...85","incid...86","incid...87","incid...88","incid...89","incid...90","incid...91","incid...92","incid...93","incid...94","incid...95","incid...96","incid...97","incid...98","incid...99","incid...100","incid...101","incid...102","incid...103","incid...104","incid...105","incid...106"
166,"MRT","Mauritania","MRT.9_1","Inchiri",3,128.085818823835,118.771397639755,139.558616675873,134.300502632127,129.519724938587,145.523462046795,145.850277429617,123.550493082808,130.664431302853,180.620447040628,125.773408152768,163.221894704698,186.021624077997,122.368924706502,119.718307594307,133.921616813262,101.175430124157,148.079366054464,149.197009411966,160.12592877256,125.296593092889,169.423341166208,122.639291435831,156.926922470442,143.594981868534,127.999391924779,155.787690869951,138.252718260314,121.18959013845,154.52938630299,120.599639701432,131.253920188313,142.278063096897,121.527395866322,160.535166381668,160.396366167058,143.79005414883,141.377605968005,143.122186353368,140.895662274395,131.35979812202,139.835123888048,135.248188594164,118.360032017561,154.616940229724,111.811712578096,129.423202847585,97.995902905712,144.830319753462,153.7330375251,107.619555621838,109.040880721545,123.910275732399,151.060369716761,166.647663409037,121.851563025784,151.474497718987,145.728683730891,153.002481321969,146.502414791629,136.314243478215,124.906301320567,152.844787119107,137.850626813381,121.921715476466,132.091277551682,110.232275226715,141.062890823147,160.553841663041,112.820908180015,164.430007047389,161.058341962452,121.940711018545,132.251296898605,120.419060263567,154.05181798649,112.618172646446,121.038042665194,143.908597115169,160.080399059055,132.425063956136,120.996586497466,139.779850022746,149.647831179016,141.38282934789,144.456264041231,112.307587951267,144.961135204467,151.220471335732,117.584391679708,147.156332021305,143.788076668474,141.349835784532,122.665173825198,122.45155947202,190.949095598259,153.073755155558,125.968013364427,134.783846249837,149.735016959013
167,"MRT","Mauritania","MRT.10_1","Nouakchott",3,5030.44327182598,7231.35221795029,7923.18841164007,4886.41330063317,5125.0260351234,5962.77860214628,5685.26659212978,5577.3795510477,6648.97222979426,5609.97152299844,5526.58507931717,6487.47566382478,5828.69376670303,5511.18877290014,5764.03307173424,5590.430543197,5385.58380625043,7699.94449271466,5848.25473409319,6386.66982570491,5662.64436784997,6255.03224579535,5624.29239593775,7636.21819806975,6162.48011260623,6282.82612221594,6133.69242529881,4186.76224022787,5608.21330619042,7582.68534729996,5987.77820763523,5806.85313423334,5550.44195682021,5445.28880454688,5759.35278846825,6949.25920061882,5659.21189305782,6196.98769355104,5871.9413827744,5675.81124907953,6758.72218526263,4645.61737077377,5229.03368775154,5266.34549639549,5484.28652789353,5065.852946589,4229.47235190132,5238.32623387618,5800.794469586,6060.27048816729,5705.63997264931,6895.86380658591,7344.98519567319,5287.15231338505,4638.08302519406,5205.58528206488,4653.68637319402,6434.5720394514,8346.31150177482,5965.98070031838,5985.13283971393,5918.15636307285,6877.87524048605,5612.03273915325,5556.97154943133,5705.75296895663,6543.95410485721,5472.11905391843,6214.80469162995,5131.55499543914,6227.18659420225,5869.75577122866,4522.34451360691,6527.25716823424,5163.35328244811,5759.0744855837,6153.89021723172,7942.23443083636,4917.43119777911,5811.83161093618,6728.04690008502,7386.83707689793,7198.4146396887,6750.56799267325,6053.38062487827,6194.0111299516,6885.18116102797,6683.5134873237,6346.45372525402,6410.80229768815,6227.65737945331,4506.44672591523,5211.73608264216,6363.29715753411,7444.37322836816,6114.26581184622,5846.06846995918,6158.79943171268,5108.3658238567,5101.19462709087
168,"MRT","Mauritania","MRT.11_1","Tagant",3,480.897961503496,431.794430356188,553.263144087338,513.448772774574,501.459885178511,467.492577407317,591.811327538973,438.312114972515,363.323829588671,516.84626236814,525.51451169833,473.480425973505,581.555325976402,294.904951313593,546.686991299607,477.835140427346,496.66868561592,378.078152393155,475.841176414721,600.31539458578,530.081427622313,436.165077039795,599.201721758428,476.420924297813,594.091446269097,298.835712095769,426.231295012091,478.748350468193,471.066828246838,507.049984300645,543.756233626879,496.294412035226,487.029919391901,460.195299701068,492.15493024906,441.004233342242,362.775632020698,587.231428740666,562.120505646045,526.285773750111,500.439450929519,310.863067040349,408.149511543284,598.309994583577,453.97578424884,550.214649387215,515.031629316884,473.996424541096,396.304534411886,427.840021271102,418.918478509723,581.017413683108,508.034680539679,346.430077466924,616.461354945709,447.340961157027,473.38460706893,513.500359383964,373.847413918954,423.890586967045,416.185896582023,569.523546076931,533.727317624429,523.291449959824,423.939935330737,645.132067094183,465.227667239114,489.050440895959,603.694298056724,294.710853485513,389.244687666115,460.788267853449,446.59373918557,455.619957170732,477.233898054701,469.961337865635,529.583689790808,449.791108669938,367.099866105042,401.978533057187,469.844628126308,509.763979110217,600.589047848693,368.916021430303,549.118198526333,534.919396444602,377.336820773407,458.781776445113,563.309464627459,536.283655360783,460.779176962086,523.646595659523,461.427860299422,429.386718680161,612.928960288142,537.740410847171,333.134759082279,466.001852028348,547.467634556099,439.67777486381
169,"MRT","Mauritania","MRT.12_1","Tiris Zemmour",3,368.809648977243,278.237816563855,304.262786234232,311.737557165538,359.749782792979,357.889863663218,391.319519971572,263.662639942312,364.314739191274,346.014636226341,352.436434384499,307.566384283447,313.951039965246,309.255270350054,298.046373382129,331.657076937617,224.278696491478,345.670764947139,336.179129500312,280.214941520732,280.917098428281,409.356796165071,308.875506781756,394.089941097417,365.855639870347,277.018008250651,407.696970978065,350.916915833748,328.239447671297,351.35304062058,366.577721790841,350.510238871845,379.239385257554,417.308628704361,281.013294837074,319.957768832226,372.882550206646,418.060201788345,313.78638359801,355.863649972198,326.569438103343,432.157112686976,276.845583877286,333.927612074424,329.28807407796,312.356839581747,400.972435622323,299.589872814234,390.706429179765,363.959233804465,395.628735688798,394.346617562231,388.532487283763,266.207220116448,274.738304674502,334.451112258138,320.580235479986,354.830663531282,306.316999712561,330.188275883184,282.429835606411,318.127326136195,333.382333253789,315.609556464779,439.37702827134,432.178298413728,429.724858930605,302.531635825571,323.294451027396,322.65479151136,264.704101870164,265.448450250554,332.385288000374,329.537745432592,274.55887772207,306.534381425107,344.303975347339,403.198190779747,399.151696660852,277.043727262134,257.593726196765,362.438920042802,294.666038741414,282.607353751298,321.493274281357,355.600824310844,265.958065705417,274.243007478826,320.175407357331,264.484588385083,252.727111580072,290.747425056559,350.661562130601,274.335090324668,345.053866312162,405.356785187772,287.421888892059,318.705391503372,376.360636204649,346.608384283379
170,"MRT","Mauritania","MRT.13_1","Trarza",3,1177.09898622267,1331.76092978195,1507.54652290446,1404.05630393357,1140.39848682135,1228.19791282117,1494.81309120524,1172.16888473015,1747.55803999866,1388.37127894439,1417.44381660672,1400.34108313066,1783.60881323145,1344.56938588349,1570.98368524943,1851.51137043664,1615.72070749101,1568.9172497523,1189.67036319751,1764.51129656728,1592.58466435526,1098.6683303693,1575.0192624628,1486.28545832434,1167.74028305512,1194.26910837623,1519.28109358928,1459.50884464109,1471.6376347547,1405.45508725988,1645.99008856823,1167.01682200363,1609.86482807366,1358.85383887746,1452.11548255676,1126.1660263017,1216.36087485665,1385.17402627569,1784.0099284769,1645.76356314383,1810.96671762971,1186.9823465848,1489.70740856652,1948.6776301773,1674.16154338516,1330.29494956113,1359.60911811171,1589.09510360151,1317.14276215837,1757.39135016015,1541.28572853178,1292.40938949727,1532.42363270162,1098.87565995377,1332.29349481536,1411.15060417432,1759.62981978623,1497.44381177603,1699.1480995,1418.82769713613,1285.19457613645,1425.72387633495,1235.30361341986,1194.11667751128,1191.84274763312,1424.26210944478,1336.9767875454,1334.95377111404,1509.49273596488,1455.97908199655,1391.06868976957,1312.33873799348,1236.46709648348,1480.57210368734,1961.65109164518,1451.7044427808,1501.25650185407,1918.0640192646,1402.78379221295,1392.12973188734,1976.97321558893,1310.00273166464,1436.94125281268,1383.27169240114,1466.15102827727,1765.2209520749,1459.86812627899,1426.30704181151,1134.3120578168,1581.34534009899,1548.66403915667,1380.83089353565,1237.61758725105,1879.43994140067,1285.07242114049,1786.31882218528,1517.23159478646,1372.11666126565,1524.92989975016,1248.95424114249
171,"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",3,13809.4658955666,12791.8719612369,9568.99459465742,12140.9315881073,11587.7643601215,13185.289261246,11520.1241770539,11938.0390010961,11382.0463128205,13771.5428785529,10374.4123922168,12843.3864025695,11017.82188703,11318.8903833866,11497.0790165775,12991.2388221207,11765.0772367425,13221.4599218833,14111.7600267283,12773.5948184682,10590.9230492057,12355.0171663456,12728.4455574328,7591.56311608651,14679.570819893,11568.836948059,12315.3628166792,12678.9060788239,10985.9084405605,11825.6192382646,11346.7316374996,12613.841161346,11399.0817712669,11476.2792056737,10619.4192123403,9648.73544150503,11580.0959022745,12302.3515567907,8973.5588824983,9947.40625669447,13334.3468935435,10520.4548019332,9739.43253127087,11907.3809928342,9853.98499822714,11122.0730412504,10048.7435408769,12208.5210134036,10787.6950500826,11725.263107093,13787.4080078072,13877.692859435,13615.0004015565,9448.22599867335,12631.0349540925,9370.3454831127,12237.8661526313,12320.7848987678,11229.7123513092,9974.91612201945,8906.3782518786,9475.93884696329,12115.1727575359,13045.402700036,11164.9615675483,10498.9138814703,12909.8493646792,14971.813229058,10130.4414052742,11212.3858822914,11921.2666318094,10156.1302963349,10876.9060389716,11850.3202627013,10957.7031681233,10379.9844241367,10287.1171222475,9819.3466970166,15078.8273940094,9489.06790648426,10875.1175021459,13020.0809800323,14075.3866035187,11807.3310304365,11943.1434172419,10504.4759154731,11221.2739924746,13407.8845802812,13028.5955616127,11759.8205336299,9043.50283863971,11916.5633695675,11469.8965700781,12121.7596129175,11837.8905432858,12987.7198142347,10940.3654805644,11850.02928514,11433.8035258038,12341.8005669741
172,"BFA","Burkina Faso","BFA.2_1","Cascades",3,5221.57043150792,8971.48426053694,6865.62043104363,5513.80251428268,5934.14747423557,7881.39057583255,6824.74815143905,5833.48608452505,6766.96716236592,7025.54900160509,6797.47666374788,7542.36836181349,6930.90927679826,6086.45332881991,6536.39121595545,6270.41551689473,5534.25533003155,6428.32486452128,7727.99143905132,6590.13637852302,6399.403702649,7232.68767190284,6553.62754800096,6482.63384449311,6472.49976072128,6163.37360195174,8379.78011891239,6785.53872607018,6073.71990377937,7087.83849212272,6533.55326169602,6489.46035811074,7070.25319410676,7426.53209172483,5260.01927316096,8639.61455838304,7075.02857556517,6278.56736777011,7575.5343345755,7024.21260810171,5285.4428953391,6494.7251083159,7765.06988336586,6514.88517606653,5897.79188837518,7590.00560705844,8201.43017914362,6394.83916119802,5686.7035037644,6012.89348866527,7104.60838747666,5901.28363988051,4905.03093292204,7379.58474021635,6629.14453075422,6248.13807211508,6738.42410062251,6631.21683087136,9210.32153991861,7450.66945754345,6468.14549394476,7608.56585679746,4664.08235828131,5714.40727823291,5405.77548061273,6247.19619682708,6190.43996103976,6323.59165440415,6178.45529391128,6854.51909604549,8249.78147049082,7892.3972969538,7037.87893436235,6347.56789631263,6666.3112496137,5780.85898637208,6400.4618275514,8522.66232370825,5908.32737274877,7188.4877982799,6610.98628683548,6523.76195822126,6327.96507167553,7400.98501563916,5329.73507810334,7089.5294931393,5507.33744362088,7182.80810312411,7240.09084131249,7143.8021722231,5768.32789620765,5834.19107415684,6416.47332320139,7058.86113678979,6889.55029412795,5641.09407507797,7856.33326488973,7835.23831737499,7415.3526978256,6258.53613794749
173,"BFA","Burkina Faso","BFA.7_1","Centre",3,17130.4202265461,29277.0308298001,25727.8445526594,19140.9842463275,26239.718741402,23219.8375965903,27425.1302860263,26691.0327511913,20844.6120875403,21633.4626433586,25056.8467233463,25871.90772307,20277.6023084273,24110.0257641154,23096.6531222801,18186.1751451611,26282.3006461392,26094.353485387,29420.0961783748,23880.6639787777,24453.0091393749,22268.733922787,24512.6644328584,27196.4197568321,22165.5388230832,21737.184010377,23538.6067298371,19960.2470970196,23945.6788705695,25564.7919751601,20168.1381338991,20729.99011871,19001.4927871272,28021.8419082037,24973.1054544102,27182.1981496552,20625.9402142613,22416.263548371,30583.5448028978,28138.1334592477,27495.0232943696,20560.0052989908,32866.7054610358,30789.9737948145,31624.1601573641,25426.4840127897,30315.7713310892,22973.8849317594,24390.4098228284,22318.3843366863,24655.1811766149,27667.9526179911,21231.8702572606,27294.2923380899,28078.1462372749,29891.7885896421,28731.106154922,27163.520855793,26682.9793937556,24008.8545472028,23896.1992408806,25737.8071078269,26923.6835437735,26002.5505861254,20092.1227064019,29791.9493351893,19455.8243523566,31985.3195442869,23630.5703838154,24931.4268776067,29253.5126233509,19606.4763942595,19924.9072994931,22204.5197248404,24700.128010782,28033.9872226797,21181.0324704604,23192.6278958207,22662.7431637958,29384.9663729466,22727.254567666,24645.159374557,23383.660834439,24872.7777737568,18007.8997552776,30109.770099647,27803.4764578302,22734.9273133449,23803.7785256717,22845.1448512508,24831.980450538,31480.6261590181,29760.2771280033,22134.4444257291,36225.4038532331,23930.6871665913,30411.3305590027,25054.2900945358,23339.731030151,27600.7653895344
174,"BFA","Burkina Faso","BFA.3_1","Centre-Est",3,11446.8220903274,11762.5650891784,11782.1540033101,11637.0386241557,11214.7746726448,10200.6891780437,11122.6919795293,13667.9205340327,10758.0038177678,12645.6016949813,10529.0467159883,10752.8145956151,12194.7106168741,10401.9419544526,9675.26671196415,10276.5218575023,11033.1510453825,9753.91029393867,9610.93817775278,9785.35433597825,7673.20980595597,9836.48789897928,10563.3841664163,9857.26722347713,10023.0769949069,10187.0238955668,10641.019343332,9804.35518589249,12880.4014075276,8894.53139679137,10833.3546428108,11117.4479847549,9804.48007372732,12232.2699987645,11858.1615299371,12078.060381217,9651.37129867367,11469.061507288,13837.4145637659,10982.0557514726,9708.35946439475,10085.8639159657,7634.58617177892,11019.1872316663,9939.95515677994,10664.6899270739,9988.29390163142,11406.1627767029,11222.5254779839,13332.8339136774,8988.53663733966,8766.55623364574,11445.8535628087,10626.1168168146,13457.4986502917,8672.45560373764,9870.97384004179,9963.49310467575,11908.1534650502,11378.6146277695,12123.3874371092,10279.6057431661,9323.8038378559,9588.2621990897,11070.4042324052,10300.0763151158,13144.290584272,7548.48306693799,10675.2513186757,9718.8725886736,8974.84873225956,10051.2679840182,10340.9128959602,6763.0904062624,12684.2045827912,8969.27412237414,10473.2767042195,10048.387434972,10567.591510552,10472.5884674196,9615.38151300952,10687.1203858706,10497.1944893472,8475.98143891731,11309.5748086717,12510.7714361144,8491.76648681321,11250.8121139423,11758.4462832383,8525.95297764749,10250.5026976243,12508.9858399761,10958.4576371951,8002.3019356592,10424.0998554272,10155.6330495839,9288.77648018478,12738.9953468806,10450.7205435484,9535.15317147331
175,"BFA","Burkina Faso","BFA.4_1","Centre-Nord",3,13280.8293829049,9429.65180859653,9109.32273853192,11381.4879590007,12166.7983941779,10532.4461484848,12125.3399299379,10209.3165084561,9978.56721834413,11807.0109708829,9065.87809228671,11272.7344159676,13304.0281714408,11090.5239403708,11887.5534649689,11271.9498894406,9133.64743998082,8745.10076176309,9301.14488998782,10220.0502699366,9663.32391860672,11861.0979326344,13864.2670696591,10043.1803322555,12223.0091485183,11002.3501125427,8877.65055465384,10033.2978892049,10031.7810010048,11574.4917996815,7538.14937468531,13667.544004184,9806.90266734833,10834.0386948413,8807.34953688347,10630.7392996863,10945.2636153703,10629.4847636302,9854.37699388277,10503.4954955697,10332.6720783553,11494.5169129925,8018.22681451194,11611.6004232891,9389.02407258239,10116.345759359,8492.72983155478,10358.7301665353,11355.3336409648,8762.54371527278,12112.8907131778,10470.3239357236,8541.39997473556,9385.31233090974,8345.61481973034,10091.4875153599,11922.7323444716,9521.45957390298,8359.7408117991,11247.1057704796,10506.639440602,9971.15992610883,10177.784408607,9383.17373389923,9590.59623535865,10504.2605702088,10641.4082734029,10872.2325863839,9877.72155179563,11822.0267101571,9679.7100112857,10264.3096587185,12451.2842513749,9514.82876709613,11392.9491567864,7687.90395944104,11657.714869888,9612.85694794992,8146.92437168071,12827.7863115951,9577.64491088437,11814.1125186179,9675.66137122184,10872.2419339765,14460.2041267543,9791.82758382263,8695.43399484835,11212.1921028481,7496.2240886466,9208.39558084574,11485.8945774351,10760.2394326324,9712.53653576365,9949.13239226666,9231.23798155265,9564.48181942444,12467.3059830719,10273.7078404092,8323.37351087705,10476.519303033
